temperatura,vibracao,corrente_eletrica,rotacao,carga_maquina,tempo_operacao_horas,turno,tipo_equipamento,historico_manutencao,dias_desde_ultima_manutencao,falha_ocorrida,tempo_ate_falha_horas
60.89,1.816,20.21,1850.0,22.99,1343.4,tarde,esteira,2,115.7,0,586.8
67.92,2.64,26.47,2574.0,49.35,1354.1,manha,bomba,4,52.2,0,700.3
80.65,3.168,36.49,2516.0,83.49,1583.4,manha,CNC,0,26.8,0,538.6
74.71,2.918,28.82,1309.0,58.96,5083.8,manha,esteira,2,138.9,0,240.0
78.84,1.895,31.81,1224.0,58.49,4246.6,noite,prensa,3,3.9,0,746.7
72.2,2.764,31.29,2690.0,68.22,1192.4,tarde,CNC,0,26.5,0,861.6
76.02,2.737,30.72,2140.0,66.25,4179.8,manha,compressor,2,45.3,0,802.4
72.88,2.534,26.11,2730.0,56.26,1415.5,tarde,CNC,0,29.5,0,509.3
67.88,1.349,24.95,2095.0,26.94,814.6,manha,compressor,4,49.2,0,879.9
82.36,3.396,33.78,1475.0,89.15,1547.4,manha,esteira,0,76.8,0,452.7
63.68,1.489,21.54,1979.0,14.37,2736.3,noite,compressor,2,19.0,0,535.9
72.09,2.684,28.77,2495.0,61.53,1284.1,tarde,bomba,1,61.7,0,520.5
84.39,3.616,35.25,1747.0,74.14,3255.3,manha,compressor,3,81.6,0,360.2
80.26,2.618,33.52,2682.0,64.06,1617.8,tarde,CNC,1,20.8,0,890.6
80.99,3.069,31.49,2666.0,73.61,2853.3,tarde,CNC,2,58.4,0,494.3
68.9,2.174,26.03,1498.0,52.77,1182.8,noite,esteira,1,46.5,0,787.5
74.83,2.469,39.85,2505.0,86.89,2313.8,noite,bomba,0,24.3,0,531.3
79.89,2.977,29.07,2228.0,49.52,1310.6,tarde,compressor,2,26.1,0,767.1
72.73,2.709,31.53,1566.0,63.27,1964.2,tarde,esteira,0,26.4,0,492.6
79.82,2.417,25.88,2929.0,52.86,6271.9,manha,CNC,2,37.1,0,410.1
89.74,1.544,34.29,2553.0,87.6,1755.7,tarde,CNC,2,37.4,0,356.8
83.65,3.451,33.65,2565.0,74.17,977.2,manha,CNC,1,118.4,0,240.0
92.28,2.819,38.08,1149.0,98.19,2402.2,manha,prensa,5,64.7,0,330.7
75.55,2.56,25.66,1648.0,51.15,2426.8,noite,esteira,5,65.9,0,562.8
69.95,1.916,26.66,2445.0,43.6,2417.4,tarde,bomba,3,56.4,0,294.8
80.47,3.547,33.09,2371.0,90.43,3146.9,tarde,CNC,1,59.6,0,601.2
84.18,2.508,34.83,2597.0,78.8,1703.7,manha,CNC,2,68.9,0,507.3
65.95,2.316,25.17,2323.0,48.6,3326.6,noite,bomba,4,21.8,0,762.1
78.7,2.165,34.35,2304.0,72.55,2257.1,manha,compressor,2,48.0,0,434.1
63.57,1.858,22.61,1156.0,26.06,938.5,tarde,prensa,0,27.0,0,929.0
82.08,2.965,34.08,1474.0,75.25,3597.3,noite,esteira,3,94.7,0,240.0
76.99,2.962,32.36,1881.0,57.39,2540.2,tarde,compressor,2,34.7,0,635.1
77.9,2.756,32.33,1504.0,79.17,3226.7,noite,esteira,6,69.5,0,381.6
80.76,3.242,32.6,1472.0,80.28,1016.6,manha,prensa,2,77.7,0,280.7
79.39,2.272,27.86,1956.0,36.79,3719.5,tarde,compressor,1,62.1,0,584.0
75.87,3.222,34.42,2475.0,65.82,7200.8,noite,bomba,3,57.8,0,293.1
83.68,3.401,38.94,1204.0,88.3,964.0,tarde,prensa,1,52.0,0,549.8
73.58,2.805,20.81,2618.0,39.36,4018.5,tarde,CNC,1,80.1,0,554.4
75.82,2.042,30.79,1324.0,57.66,2546.6,tarde,prensa,3,28.6,0,828.2
78.86,2.679,28.1,2464.0,59.66,2271.5,noite,CNC,6,65.3,1,192.7
86.34,3.143,37.05,2293.0,83.7,3744.0,noite,bomba,3,11.8,0,393.1
86.14,3.667,34.34,1389.0,83.05,3513.7,tarde,esteira,4,33.5,0,478.0
80.41,3.833,32.68,2604.0,75.87,4588.9,noite,bomba,0,36.6,0,240.0
84.59,2.367,35.96,2549.0,91.14,1044.1,tarde,bomba,2,16.8,0,754.7
84.9,3.002,34.72,2497.0,87.15,4689.4,tarde,bomba,1,57.9,0,411.0
67.89,1.09,24.36,2793.0,47.51,2836.7,manha,CNC,0,30.1,0,443.7
82.89,4.105,33.68,2729.0,80.1,710.9,tarde,CNC,1,106.8,0,240.0
69.5,2.732,30.35,2437.0,62.26,1765.9,noite,CNC,2,43.8,0,364.7
84.52,3.434,38.37,2298.0,84.64,2581.3,tarde,bomba,2,76.5,0,240.0
70.95,2.825,32.34,2038.0,66.51,1741.7,manha,compressor,1,96.0,0,495.4
70.73,2.551,28.06,2655.0,55.09,2104.1,tarde,CNC,3,70.6,0,240.0
85.37,3.557,33.89,1101.0,79.55,1590.1,noite,prensa,1,39.5,0,661.1
81.41,2.734,24.15,1842.0,58.57,9317.7,noite,compressor,0,51.8,0,331.2
72.8,1.89,26.44,1955.0,46.6,3357.7,manha,compressor,3,16.9,0,737.8
81.36,3.137,34.69,1962.0,79.03,2394.8,manha,compressor,3,77.3,0,367.0
79.47,3.354,32.38,2542.0,76.86,1164.8,tarde,CNC,1,172.9,0,240.0
79.64,3.386,33.32,1526.0,82.18,4595.8,manha,esteira,6,91.1,0,456.7
91.15,3.669,33.49,2028.0,96.15,3108.3,noite,compressor,4,38.3,0,240.0
70.91,1.868,24.61,2819.0,49.08,1246.8,tarde,CNC,2,40.9,0,959.9
72.5,2.87,30.49,1301.0,73.12,1252.7,tarde,prensa,1,93.6,0,402.6
75.54,2.815,33.86,1489.0,87.51,2135.6,manha,esteira,1,19.3,0,570.5
65.0,2.198,19.4,1592.0,43.0,2409.4,tarde,esteira,0,31.2,0,670.0
72.29,2.822,28.42,1495.0,57.21,3312.0,noite,esteira,7,33.2,0,722.2
73.8,2.357,29.26,1177.0,57.4,2222.5,tarde,prensa,4,11.1,0,556.8
77.34,2.813,33.87,2070.0,73.38,3475.2,manha,compressor,3,67.6,0,580.8
73.23,1.74,26.05,2471.0,46.74,1742.8,manha,bomba,3,38.7,0,984.2
69.14,3.197,32.46,2526.0,66.19,2226.1,noite,bomba,7,38.9,0,419.6
80.03,3.051,38.06,2897.0,80.95,4692.3,noite,CNC,2,56.2,0,240.0
79.94,2.222,28.82,2827.0,67.39,3565.8,manha,CNC,1,14.7,0,603.1
85.67,3.226,33.6,2506.0,87.36,2307.1,tarde,CNC,1,48.6,0,530.3
73.11,3.06,30.52,2217.0,60.78,2777.5,manha,bomba,1,14.5,0,592.9
73.78,1.692,27.77,1685.0,46.44,2232.1,tarde,esteira,0,67.5,0,595.3
78.46,2.921,29.72,1490.0,71.9,891.4,manha,esteira,4,101.4,0,535.6
83.7,3.024,38.34,1975.0,81.14,290.3,noite,compressor,1,77.1,0,352.7
73.94,2.453,23.99,2838.0,41.25,5601.9,noite,CNC,1,33.6,0,379.3
81.82,3.3,32.48,2058.0,72.02,1302.1,manha,compressor,0,71.8,1,195.5
87.84,3.576,37.28,2383.0,86.64,1827.4,tarde,bomba,2,42.8,0,578.1
77.84,2.837,33.14,1107.0,60.46,8419.2,manha,prensa,3,54.2,0,340.5
69.9,2.464,25.37,1259.0,50.88,1134.1,manha,esteira,3,69.2,0,616.0
86.57,3.353,39.58,1125.0,95.85,2154.4,manha,prensa,1,3.3,0,303.4
79.12,2.892,33.61,1433.0,79.71,4867.5,manha,esteira,3,12.0,0,617.3
89.41,3.782,30.6,987.0,73.55,6289.5,noite,prensa,1,45.0,0,340.8
77.68,2.286,28.12,2097.0,55.69,3082.9,manha,compressor,4,28.2,0,618.7
74.94,3.198,28.21,2655.0,63.62,4619.9,noite,CNC,4,49.6,0,663.6
74.97,3.008,35.29,2762.0,79.35,2022.0,manha,CNC,2,55.4,0,294.4
91.04,3.754,34.21,1987.0,89.51,289.1,tarde,compressor,3,33.8,0,617.9
71.04,2.604,27.78,2392.0,46.77,4387.6,tarde,CNC,3,40.1,0,700.6
83.4,2.953,35.1,2599.0,83.28,2275.1,noite,CNC,3,23.5,0,641.7
80.9,3.391,34.22,1068.0,75.47,1878.7,manha,prensa,4,59.9,0,470.9
90.29,3.218,38.42,2616.0,97.53,1775.6,manha,CNC,0,83.1,0,458.3
75.11,2.527,29.04,1353.0,63.59,3435.9,noite,prensa,1,15.2,0,240.0
79.4,2.54,33.21,1413.0,73.12,3412.7,noite,esteira,6,80.4,0,240.0
76.09,2.478,32.26,2385.0,70.4,2315.7,tarde,bomba,3,65.1,0,374.2
89.21,1.535,31.28,2124.0,69.07,2996.5,manha,bomba,1,76.7,0,365.2
81.96,3.169,40.72,2003.0,84.55,1118.7,manha,compressor,2,102.9,0,621.7
72.83,2.163,23.9,2613.0,43.79,2040.6,noite,bomba,4,33.9,0,470.9
79.38,2.448,24.83,2710.0,30.34,1153.9,tarde,CNC,0,93.5,0,632.5
84.74,2.62,33.84,1114.0,70.37,1127.3,tarde,prensa,3,103.9,0,441.6
71.9,2.085,26.12,1951.0,44.35,2830.3,manha,compressor,2,16.8,0,560.0
81.04,2.832,34.16,2638.0,76.82,2391.2,manha,CNC,3,55.5,0,757.1
72.2,2.803,31.72,1585.0,66.95,1745.1,noite,esteira,1,54.0,0,504.4
89.18,3.29,34.45,2262.0,79.95,1978.5,noite,bomba,2,107.9,0,421.0
79.76,3.558,28.96,1975.0,58.75,2971.1,manha,compressor,3,201.6,0,240.0
81.36,3.528,33.63,2115.0,77.78,3476.8,noite,bomba,3,77.2,0,240.0
72.06,3.113,26.13,2690.0,48.64,3157.4,tarde,CNC,4,156.0,1,1.0
68.48,1.737,29.12,2318.0,45.23,686.8,manha,bomba,3,29.4,0,1037.8
73.67,3.167,30.04,2733.0,52.8,395.7,tarde,CNC,2,72.7,0,608.1
90.14,2.492,37.87,2672.0,94.2,1384.4,noite,CNC,3,48.8,0,508.9
66.78,2.247,20.81,2719.0,25.75,400.2,manha,CNC,1,68.4,0,828.7
81.86,3.137,28.84,2013.0,55.4,5234.0,tarde,compressor,0,78.0,0,478.9
78.08,4.143,35.73,2261.0,91.63,1937.7,tarde,compressor,1,86.6,0,240.0
86.66,2.823,34.13,2010.0,77.52,933.8,manha,compressor,1,40.5,0,577.6
77.94,2.916,32.36,2851.0,86.57,1923.7,noite,CNC,0,45.9,0,568.9
83.45,2.408,32.72,2676.0,77.14,568.6,manha,CNC,2,82.3,0,422.7
72.54,2.763,34.6,2404.0,94.02,949.3,tarde,bomba,2,62.3,0,395.1
76.06,2.43,29.23,2631.0,63.47,1834.6,tarde,CNC,2,31.6,0,471.5
79.5,2.134,34.39,2424.0,63.63,1646.7,tarde,bomba,3,46.8,0,573.4
72.89,2.443,28.28,1217.0,55.16,1825.1,tarde,prensa,2,97.7,0,724.4
74.35,2.033,28.54,2314.0,50.74,3027.0,tarde,compressor,2,25.3,0,795.5
81.94,3.348,30.52,1060.0,62.95,3976.8,noite,prensa,1,50.2,0,257.9
82.84,2.517,34.92,2623.0,76.43,2483.7,noite,CNC,3,18.7,0,535.5
68.89,2.955,26.68,2477.0,49.9,4098.3,noite,CNC,2,103.1,0,405.7
86.28,3.261,32.67,1366.0,77.94,1671.0,manha,esteira,4,207.9,0,240.0
88.21,3.286,32.72,1467.0,79.06,4417.8,tarde,esteira,0,120.3,0,242.5
77.34,2.087,27.66,1725.0,57.83,2507.5,tarde,esteira,1,35.5,0,452.6
74.46,3.189,35.65,2705.0,73.36,3781.2,manha,CNC,4,35.4,0,414.1
65.48,2.469,26.1,1373.0,42.19,1692.8,noite,esteira,0,99.7,0,513.9
84.1,3.89,33.37,2011.0,79.33,2439.4,manha,compressor,5,92.1,0,240.0
92.35,3.78,39.12,2138.0,91.08,6763.6,manha,compressor,4,131.1,0,272.0
78.16,2.105,31.75,2574.0,57.37,2428.4,manha,CNC,2,51.9,0,598.4
73.07,2.459,28.45,1258.0,59.62,3956.9,manha,prensa,3,22.5,0,576.5
74.09,2.583,27.97,2691.0,53.97,4238.7,manha,CNC,1,52.8,0,708.9
76.93,3.082,34.24,1477.0,82.07,3300.0,tarde,esteira,2,47.5,0,668.9
71.07,2.617,25.17,2208.0,46.27,3641.7,tarde,bomba,2,181.6,0,333.8
80.56,2.83,32.56,1542.0,78.09,1696.1,manha,esteira,2,78.7,0,739.1
65.8,1.56,23.7,1855.0,39.04,1354.6,manha,esteira,0,12.1,0,718.8
84.56,2.97,35.69,1430.0,88.79,1165.2,noite,esteira,3,80.7,0,547.6
73.66,2.747,35.01,2546.0,55.67,2944.0,manha,CNC,5,103.7,0,439.1
78.88,3.394,27.9,2721.0,58.4,2386.4,tarde,CNC,2,93.9,0,510.5
70.48,2.983,25.63,2688.0,55.26,2825.0,tarde,bomba,3,90.4,0,599.4
83.14,3.813,38.04,1955.0,86.56,1034.2,tarde,compressor,5,61.5,0,475.3
74.94,2.997,33.06,2490.0,73.49,1497.3,noite,CNC,4,46.0,0,583.3
78.31,3.444,30.79,2754.0,66.63,3894.3,tarde,CNC,2,21.4,0,646.2
88.64,3.702,33.8,2133.0,66.29,2612.1,noite,compressor,2,136.6,0,240.0
79.72,2.194,29.03,2502.0,66.65,2518.6,noite,CNC,1,74.2,0,358.4
81.15,3.264,35.63,2613.0,83.13,2031.4,manha,CNC,1,36.1,0,565.3
82.69,3.317,35.21,1080.0,84.76,1409.9,manha,prensa,2,57.2,0,258.1
71.31,2.778,27.44,2034.0,47.65,4501.2,manha,compressor,2,21.6,0,517.4
87.73,2.601,34.88,1170.0,79.81,4927.7,tarde,prensa,0,56.8,0,669.3
77.66,2.154,33.24,1326.0,51.96,2446.8,tarde,prensa,2,113.1,0,472.8
76.96,3.124,34.77,2793.0,87.73,603.1,manha,CNC,2,80.9,0,476.1
79.98,1.772,28.95,1488.0,64.32,2161.4,manha,esteira,2,101.5,0,736.5
72.86,3.126,30.12,2555.0,56.98,5131.3,tarde,bomba,1,96.8,0,461.0
77.25,2.921,35.45,2521.0,76.83,1525.9,tarde,bomba,0,70.2,0,328.2
78.42,3.49,28.53,2481.0,65.78,1764.9,tarde,CNC,2,48.1,0,401.3
82.09,3.47,36.84,2766.0,87.98,3790.2,noite,CNC,2,41.1,0,716.0
83.74,2.985,26.1,2720.0,51.32,1746.3,manha,CNC,2,130.7,0,240.0
77.63,3.073,29.39,2638.0,70.49,2363.4,tarde,bomba,3,75.9,0,396.8
86.78,3.314,35.46,1253.0,85.37,478.3,noite,prensa,2,72.3,0,257.7
81.82,3.715,36.63,2576.0,97.49,4994.2,tarde,bomba,3,75.6,0,380.7
81.73,3.151,34.48,1267.0,94.51,3608.7,tarde,esteira,3,44.1,0,241.3
79.33,1.977,29.96,1148.0,66.77,4325.1,tarde,prensa,5,69.5,0,711.4
75.99,2.692,27.25,2167.0,52.73,1274.5,manha,bomba,2,33.6,0,820.8
77.55,3.662,34.86,2574.0,77.32,5606.3,noite,CNC,3,38.6,0,376.0
85.74,3.338,32.83,1516.0,82.87,2232.9,tarde,esteira,2,83.1,0,346.1
83.48,3.355,33.9,2041.0,75.4,4538.6,tarde,compressor,3,74.2,0,537.0
83.56,3.106,30.6,2737.0,79.22,2897.3,tarde,CNC,3,84.7,0,240.0
67.01,1.816,23.85,2694.0,35.61,3704.6,tarde,bomba,2,92.5,0,593.5
80.66,2.712,37.47,1176.0,87.17,3028.5,manha,prensa,2,44.4,0,451.7
64.21,2.137,26.24,2809.0,49.61,1737.9,noite,CNC,2,54.1,0,475.9
74.99,2.515,29.83,2494.0,55.15,762.7,tarde,bomba,1,80.7,0,462.1
73.01,2.419,21.82,2690.0,40.39,4737.6,manha,CNC,3,30.7,0,761.4
68.75,1.767,24.72,2798.0,47.47,313.6,tarde,CNC,2,3.9,0,822.8
65.83,1.759,27.86,2601.0,47.08,3940.7,noite,CNC,3,14.9,0,740.5
81.84,2.885,38.11,1627.0,93.47,4734.2,manha,esteira,5,37.5,0,533.2
84.84,2.964,41.04,1325.0,95.01,907.3,tarde,esteira,3,44.9,0,430.7
86.47,2.662,38.79,2643.0,93.34,1799.8,tarde,CNC,2,67.8,0,571.4
84.9,3.303,35.87,2013.0,74.16,834.4,noite,compressor,2,104.8,0,289.4
74.56,3.64,32.27,2973.0,80.69,1575.9,tarde,CNC,0,46.8,0,429.9
80.8,2.77,34.62,2485.0,81.47,4285.0,noite,CNC,1,35.4,0,842.9
70.58,3.143,23.96,2475.0,46.42,3680.4,manha,bomba,3,21.5,0,545.7
65.36,1.428,21.58,2556.0,12.7,3399.8,noite,bomba,6,32.5,0,769.5
78.49,2.797,33.87,2329.0,81.53,1807.9,noite,bomba,1,32.2,0,635.9
74.46,2.593,27.74,2094.0,44.09,345.9,tarde,compressor,3,59.1,0,863.2
78.58,2.959,31.13,2339.0,87.59,1002.4,tarde,bomba,4,32.3,0,622.5
79.69,1.997,27.73,2594.0,72.8,2031.2,manha,CNC,5,43.3,0,376.1
73.95,2.561,33.64,2883.0,61.4,1159.8,tarde,CNC,1,40.3,0,663.2
67.76,2.3,30.3,975.0,29.85,3964.8,manha,prensa,5,55.1,0,645.9
87.19,2.658,32.51,1520.0,68.35,5706.1,manha,esteira,3,78.0,0,348.1
72.5,2.645,30.06,942.0,45.84,2884.0,noite,prensa,3,69.4,0,489.5
78.24,3.007,32.06,1378.0,75.89,899.3,manha,prensa,4,28.0,0,623.4
65.08,1.869,22.48,2343.0,42.4,4836.3,tarde,bomba,1,36.8,0,695.6
68.4,2.187,23.06,997.0,12.43,2519.8,manha,prensa,1,87.5,0,856.2
71.78,2.384,26.36,2036.0,43.98,2317.5,manha,compressor,4,100.8,0,674.1
72.68,3.051,27.34,2494.0,50.49,3236.0,tarde,CNC,6,19.1,0,449.6
71.5,2.82,33.74,2808.0,63.34,1032.8,manha,CNC,2,17.0,0,626.6
83.38,2.742,32.73,2740.0,75.13,1827.0,tarde,CNC,2,133.3,0,431.5
79.98,3.121,28.57,2507.0,64.0,2221.0,noite,CNC,3,21.7,0,621.0
81.72,2.847,27.47,2158.0,59.09,2738.3,tarde,compressor,2,30.4,0,484.7
79.96,3.111,34.44,1419.0,82.45,2905.0,noite,esteira,2,44.1,0,435.7
63.13,1.688,24.62,1486.0,30.99,3232.7,tarde,esteira,3,29.5,0,604.4
67.87,1.944,26.1,2682.0,46.75,1603.8,tarde,bomba,0,30.8,0,712.8
79.91,2.617,34.0,2620.0,79.72,652.8,manha,CNC,1,30.9,0,700.0
75.45,1.928,28.89,1716.0,64.36,2018.5,manha,esteira,1,59.0,0,516.4
76.85,1.672,27.81,2323.0,53.44,2177.5,noite,compressor,2,14.3,0,790.2
84.09,3.23,41.5,2576.0,98.47,630.3,tarde,CNC,3,87.6,0,468.9
81.93,2.665,34.07,2132.0,78.56,1547.3,tarde,compressor,3,17.1,0,538.3
80.08,2.977,32.42,1970.0,77.16,2590.9,noite,compressor,0,124.1,0,284.1
76.81,2.874,35.11,2664.0,68.95,1706.9,manha,CNC,4,37.9,0,706.0
76.25,2.239,26.81,1608.0,49.6,2528.2,noite,esteira,2,35.5,0,873.5
71.7,1.837,29.47,1541.0,62.25,1659.4,manha,esteira,2,11.7,0,716.0
60.0,1.553,19.93,2463.0,18.81,3372.5,noite,bomba,1,10.6,0,923.1
79.95,2.814,29.51,2568.0,72.78,1223.3,manha,CNC,3,50.8,0,475.9
79.41,2.051,31.39,1424.0,72.09,2335.3,manha,esteira,5,11.5,0,805.7
82.03,2.079,37.9,2346.0,95.29,2404.9,tarde,bomba,2,30.0,0,627.4
78.57,3.825,34.51,2636.0,85.52,3877.0,manha,CNC,1,75.4,0,240.0
77.54,2.912,35.72,2558.0,78.5,1888.4,noite,bomba,3,57.9,0,512.5
79.49,3.176,31.74,2354.0,78.06,5660.7,tarde,bomba,2,41.4,0,412.8
90.61,3.502,35.79,2099.0,81.01,5538.8,manha,compressor,5,54.1,0,365.9
69.53,1.895,28.17,2525.0,58.15,1278.4,manha,CNC,3,76.6,0,692.6
75.88,2.764,37.1,2504.0,85.91,2293.8,noite,bomba,2,37.1,0,541.7
86.08,3.304,39.84,2575.0,90.71,966.2,tarde,CNC,1,86.0,0,418.4
78.43,2.958,36.12,2600.0,77.54,3086.8,noite,CNC,3,50.8,0,652.0
69.36,1.978,27.44,2642.0,49.08,1691.7,manha,CNC,2,98.2,0,491.7
87.83,3.526,36.42,1145.0,88.07,2499.0,noite,prensa,0,53.8,0,241.8
78.6,2.956,31.84,1960.0,68.44,1985.6,tarde,compressor,0,17.2,0,639.4
87.65,3.252,31.79,2094.0,75.56,9121.9,tarde,compressor,3,29.5,0,365.9
82.43,3.306,34.46,2209.0,70.58,2130.6,manha,compressor,0,49.3,0,327.5
78.22,3.742,28.06,989.0,70.25,2015.8,manha,prensa,5,201.9,0,240.0
68.93,2.738,28.98,2433.0,61.44,4023.6,noite,bomba,0,27.8,0,725.9
82.25,2.982,31.2,1182.0,48.72,4356.5,noite,prensa,3,172.8,0,240.0
72.02,2.454,22.46,2017.0,39.81,2719.7,manha,compressor,1,91.4,0,366.5
86.04,3.077,28.24,2554.0,45.47,4426.1,noite,CNC,4,94.1,0,240.0
86.69,2.674,35.57,2485.0,78.02,8262.2,manha,bomba,1,76.8,0,384.0
82.16,2.343,27.09,2315.0,49.56,1920.3,manha,compressor,1,163.6,0,386.9
62.71,1.556,22.21,1713.0,38.02,1048.1,manha,esteira,4,31.4,0,942.6
71.8,2.334,24.05,1571.0,50.89,2947.5,tarde,esteira,1,89.5,0,359.1
85.25,3.025,33.46,2235.0,78.29,4190.6,manha,compressor,1,19.9,0,396.8
83.1,3.507,33.14,1273.0,80.69,5401.2,tarde,prensa,4,31.6,0,240.0
87.04,3.587,35.11,2278.0,96.8,3264.0,manha,bomba,0,80.5,0,310.0
80.94,3.028,34.3,2664.0,70.59,2370.6,noite,CNC,3,95.4,0,417.8
72.68,2.425,28.14,2225.0,61.15,1407.1,noite,bomba,0,67.4,0,468.0
66.88,2.572,26.48,2555.0,41.5,4748.8,tarde,CNC,2,9.8,0,717.0
81.19,3.442,34.41,1640.0,90.5,2804.5,manha,esteira,2,27.2,0,348.2
71.31,2.142,29.56,2645.0,54.46,665.6,noite,CNC,3,17.2,0,740.3
66.91,2.617,23.89,1945.0,30.23,6754.9,manha,compressor,2,47.3,0,605.9
67.71,1.824,26.96,2346.0,38.48,1093.5,noite,bomba,2,16.9,0,1147.0
81.56,2.894,34.7,2464.0,97.05,4236.0,tarde,CNC,0,32.5,0,383.4
84.99,2.23,33.77,2691.0,83.93,2668.5,manha,CNC,1,31.9,0,561.6
84.89,3.662,36.86,2322.0,83.03,705.2,manha,bomba,3,110.2,0,243.1
77.91,2.873,28.53,2620.0,59.43,2205.0,noite,CNC,1,34.5,0,535.6
73.84,3.247,26.99,2073.0,49.19,1923.7,noite,compressor,0,169.5,0,392.0
80.81,3.678,37.48,2128.0,88.72,834.0,tarde,compressor,1,38.1,0,739.0
76.58,2.032,25.14,2471.0,40.2,3082.1,noite,CNC,1,73.4,0,686.6
71.92,2.91,26.67,2471.0,44.58,3897.3,noite,CNC,4,60.9,0,629.4
80.09,2.779,32.69,1508.0,75.43,2299.8,manha,esteira,3,55.0,0,515.3
74.83,2.793,30.71,1298.0,66.61,1891.3,noite,prensa,1,90.3,0,583.9
76.37,1.672,28.54,2557.0,66.7,3220.9,manha,CNC,3,49.8,0,368.4
84.0,2.101,32.39,1189.0,73.87,244.4,tarde,prensa,2,32.5,0,535.3
69.21,2.899,25.24,2412.0,34.71,1758.2,manha,bomba,4,81.1,0,824.1
69.67,2.902,25.95,2432.0,46.19,1842.5,noite,bomba,1,23.6,0,622.0
74.92,1.619,29.84,1515.0,57.13,2345.6,noite,esteira,1,39.4,0,699.7
68.81,1.049,23.72,1565.0,37.08,795.7,manha,esteira,3,90.2,0,747.9
80.45,2.704,30.41,1424.0,58.75,529.4,manha,esteira,2,46.3,0,698.8
72.28,2.261,26.16,2601.0,49.46,1167.9,tarde,bomba,1,69.2,0,806.1
78.38,2.333,27.35,2343.0,59.04,3053.9,noite,bomba,4,61.9,0,542.5
69.09,1.692,25.74,2297.0,32.27,1822.7,noite,compressor,6,34.1,0,511.0
74.15,2.116,29.99,2375.0,71.45,1162.5,manha,CNC,4,47.6,0,783.6
75.3,3.076,26.63,2166.0,51.79,6164.5,tarde,bomba,3,22.7,0,649.1
69.31,2.766,28.41,2613.0,54.43,1890.3,tarde,CNC,3,99.8,0,323.1
83.68,2.057,29.69,2772.0,74.67,2354.3,tarde,CNC,6,40.4,0,617.8
70.54,2.512,26.82,2629.0,52.12,4707.9,tarde,CNC,4,104.6,0,603.2
69.09,3.072,26.02,2634.0,49.46,2564.9,manha,CNC,5,44.7,0,822.3
71.84,2.757,29.01,2425.0,59.84,3202.2,manha,bomba,3,72.6,0,482.8
78.03,1.791,30.63,2422.0,65.93,1360.9,tarde,bomba,2,22.9,0,609.1
73.8,2.709,28.69,2300.0,58.08,2432.5,noite,compressor,5,94.9,0,608.1
89.35,3.515,37.64,2538.0,95.81,5723.4,manha,CNC,3,46.1,0,305.1
80.33,3.587,37.71,2241.0,81.23,2966.5,manha,compressor,3,36.0,0,611.1
72.69,2.391,31.95,1992.0,47.0,2717.3,noite,compressor,0,20.8,0,560.9
85.5,4.464,37.62,1370.0,91.83,2010.0,noite,esteira,2,227.8,0,240.0
88.01,2.759,33.29,2297.0,77.28,956.2,tarde,bomba,3,17.7,0,565.2
79.26,2.618,33.43,2432.0,85.33,4421.0,manha,bomba,1,166.5,0,240.0
90.04,3.951,36.55,2495.0,96.28,2241.6,tarde,bomba,3,135.1,0,240.0
76.18,2.436,30.34,1240.0,63.63,1493.1,tarde,prensa,0,16.7,0,639.8
65.4,1.702,27.85,1602.0,43.6,882.8,tarde,esteira,3,49.2,0,872.4
76.05,2.614,27.47,2424.0,58.82,2801.3,manha,bomba,1,46.1,0,590.1
74.45,2.629,32.32,2172.0,67.33,1068.0,manha,compressor,1,50.3,0,261.7
68.57,2.561,25.73,2783.0,46.92,4443.3,manha,CNC,2,61.8,0,523.8
81.34,3.268,38.0,1048.0,87.6,1551.9,tarde,prensa,3,105.7,0,445.6
82.58,2.809,33.87,1947.0,79.98,2465.0,tarde,compressor,3,20.1,0,436.4
73.94,3.1,28.95,2578.0,63.34,2932.0,manha,CNC,2,46.4,0,436.5
75.45,2.866,30.62,1182.0,69.48,2734.5,tarde,prensa,2,36.3,0,439.6
80.29,2.937,36.84,1534.0,77.51,3904.8,noite,esteira,1,33.4,0,548.0
81.43,2.373,31.46,2655.0,66.95,1647.2,manha,CNC,4,51.8,0,468.3
74.87,3.374,35.86,2621.0,78.48,2364.3,tarde,CNC,0,43.1,0,370.6
85.0,3.2,37.23,2636.0,89.92,3304.9,tarde,CNC,2,5.6,0,451.1
78.78,2.586,31.42,2407.0,61.56,5412.4,manha,bomba,2,62.4,0,673.3
80.98,3.158,29.55,2546.0,61.07,3745.3,noite,CNC,5,9.8,0,799.6
86.85,3.609,36.82,899.0,91.13,4153.4,noite,prensa,1,98.4,0,266.7
87.01,3.046,31.71,1118.0,75.77,1921.0,manha,prensa,2,55.7,0,457.9
68.94,1.371,21.06,2552.0,29.72,2965.5,manha,bomba,2,40.6,0,897.6
60.74,1.771,23.29,2065.0,34.74,4970.6,manha,bomba,4,16.2,0,891.1
75.76,2.934,27.38,2225.0,50.27,2292.6,manha,compressor,2,63.7,0,766.6
81.81,3.042,34.13,2557.0,80.55,2975.9,tarde,CNC,4,49.3,0,410.7
82.9,2.745,35.43,1627.0,79.53,736.8,noite,esteira,3,51.7,1,104.0
76.4,2.374,29.73,2493.0,41.76,3492.5,noite,CNC,4,56.8,0,517.3
67.81,2.333,24.11,2311.0,43.92,2700.0,manha,CNC,1,76.6,0,701.2
